,Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
113,114,494.0,570.0,1426,965,347,1060,491,494,590,234,1098,585,1694,517,527.0,489.0,658,92,263.0,199.0,1497,263,1345,187,649,64,1294,906,1133,668,346,657,488,67,1208,363,371,73,1439,926,144,649
114,115,493.0,570.0,1427,965,347,1060,491,494,590,235,1098,585,1695,516,529.0,490.0,658,91,262.0,198.0,1497,263,1345,187,650,64,1293,906,1133,667,346,657,488,68,1209,364,372,73,1439,926,145,649
115,116,494.0,570.0,1427,964,347,1059,492,493,589,235,1098,586,1694,517,529.0,489.0,659,92,262.0,198.0,1498,263,1345,187,651,64,1293,906,1132,666,345,658,489,69,1209,364,371,73,1439,925,144,649
116,117,494.0,571.0,1426,965,346,1059,492,494,589,236,1098,585,1694,517,529.0,490.0,658,92,262.0,199.0,1497,262,1344,187,650,64,1294,904,1133,666,346,658,488,68,1208,364,372,73,1439,927,143,650
117,118,494.0,571.0,1427,964,346,1059,492,494,587,237,1099,586,1694,518,530.0,490.0,658,93,262.0,199.0,1496,262,1344,187,651,65,1293,904,1133,666,346,658,488,68,1209,364,371,73,1438,926,142,651
118,119,494.0,570.0,1426,964,345,1059,492,495,588,236,1098,585,1695,517,529.0,490.0,658,94,263.0,199.0,1496,263,1342,188,650,64,1293,905,1132,665,346,657,489,68,1208,364,371,73,1439,927,143,651
119,120,494.0,572.0,1427,964,345,1060,492,497,588,237,1098,586,1696,518,529.0,490.0,658,94,262.0,199.0,1495,263,1341,187,651,64,1293,906,1133,665,345,657,489,68,1210,364,371,73,1439,926,142,650
120,121,494.0,572.0,1426,965,343,1059,492,497,588,238,1098,585,1696,518,529.0,492.0,657,94,263.0,199.0,1494,262,1340,187,650,65,1292,906,1133,665,346,657,489,67,1210,363,371,72,1438,927,143,650
121,122,494.0,571.0,1426,964,345,1059,491,497,589,237,1098,586,1696,519,529.0,491.0,657,94,263.0,199.0,1495,261,1340,187,651,64,1292,905,1134,665,344,656,489,68,1211,364,371,73,1439,926,144,651
122,123,493.0,571.0,1426,965,344,1059,490,499,589,237,1098,585,1696,518,529.0,492.0,657,94,263.0,199.0,1494,262,1339,186,650,65,1293,906,1133,666,344,657,489,68,1211,363,371,73,1438,926,143,651
123,124,495.0,571.0,1427,964,344,1058,490,499,589,238,1098,586,1696,518,528.0,491.0,657,95,262.0,199.0,1495,261,1341,185,651,65,1291,906,1132,665,344,656,490,67,1213,363,371,73,1439,926,142,650
124,125,494.0,570.0,1426,964,345,1057,490,500,589,237,1098,585,1697,518,527.0,492.0,657,93,263.0,199.0,1496,263,1342,184,650,66,1292,907,1132,665,344,657,489,67,1212,364,372,71,1439,926,142,651
125,126,495.0,571.0,1426,964,344,1058,489,500,588,239,1096,584,1696,518,528.0,491.0,657,95,264.0,198.0,1495,262,1343,185,651,66,1293,907,1131,665,343,656,490,66,1211,364,372,73,1439,925,141,650
126,127,494.0,571.0,1426,965,345,1059,489,500,590,239,1097,584,1697,518,528.0,492.0,657,95,263.0,199.0,1495,263,1342,185,651,65,1293,906,1130,663,342,657,490,66,1212,364,371,72,1438,925,142,650
127,128,495.0,571.0,1426,964,346,1059,489,502,589,240,1096,583,1696,518,529.0,491.0,658,94,265.0,198.0,1495,263,1343,185,650,66,1293,907,1130,664,341,656,490,66,1212,364,372,71,1438,927,140,650
128,129,494.0,572.0,1426,965,345,1059,488,503,590,239,1096,582,1695,518,527.0,491.0,658,95,264.0,199.0,1495,262,1342,187,651,65,1293,907,1131,664,341,656,490,66,1211,364,372,72,1439,927,142,650
129,130,493.0,572.0,1426,965,345,1059,487,502,590,240,1096,581,1695,517,529.0,492.0,658,94,264.0,197.0,1495,262,1342,186,650,65,1293,907,1131,665,341,657,491,67,1212,365,372,71,1438,927,142,649
130,131,494.0,573.0,1427,964,345,1058,487,501,589,240,1096,581,1695,518,528.0,490.0,658,94,265.0,198.0,1497,262,1342,186,652,64,1292,907,1130,666,341,656,490,67,1211,365,372,72,1439,927,142,650
131,132,493.0,573.0,1426,964,344,1058,486,501,588,241,1096,580,1694,517,528.0,491.0,658,93,265.0,198.0,1496,263,1340,187,650,65,1292,907,1130,666,339,657,490,67,1212,365,372,71,1439,926,143,649
132,133,495.0,574.0,1427,964,344,1058,486,500,588,241,1096,580,1694,518,528.0,492.0,657,93,265.0,198.0,1497,263,1341,186,652,65,1292,909,1129,667,341,657,491,68,1212,364,372,71,1439,927,143,650
133,134,493.0,573.0,1426,963,343,1059,487,501,588,241,1096,582,1694,519,529.0,492.0,658,95,265.0,198.0,1497,264,1341,186,652,66,1292,909,1129,667,340,656,490,68,1212,364,371,72,1439,926,141,648
134,135,493.0,574.0,1427,962,343,1059,488,500,587,240,1096,582,1693,518,528.0,492.0,657,95,265.0,198.0,1497,264,1341,187,652,67,1293,909,1129,667,340,657,491,67,1212,363,372,72,1440,926,141,648
135,136,493.0,574.0,1426,961,343,1059,486,500,586,239,1097,582,1692,518,528.0,492.0,658,95,266.0,197.0,1497,264,1339,187,652,67,1293,908,1129,666,340,658,492,68,1211,364,372,71,1439,925,141,647
136,137,494.0,576.0,1426,961,343,1059,488,500,586,238,1098,582,1693,518,528.0,492.0,658,96,266.0,197.0,1498,263,1338,186,652,69,1293,909,1129,667,340,658,492,68,1212,364,371,72,1439,925,142,646
137,138,494.0,576.0,1426,962,344,1059,488,501,586,237,1099,582,1691,519,528.0,492.0,658,95,267.0,197.0,1497,263,1339,186,652,68,1293,908,1131,669,340,660,491,68,1212,364,371,74,1440,926,141,646
138,139,493.0,575.0,1426,962,344,1058,487,500,586,237,1098,583,1692,518,527.0,492.0,659,96,265.0,197.0,1496,263,1338,187,651,69,1293,908,1132,668,340,660,492,68,1214,364,370,73,1440,926,142,646
139,140,493.0,576.0,1427,962,345,1059,487,500,585,236,1098,581,1692,518,528.0,493.0,658,96,265.0,196.0,1496,261,1338,186,650,69,1294,908,1131,668,339,661,492,69,1215,364,371,73,1440,925,141,647
140,141,493.0,575.0,1426,962,343,1059,488,499,585,236,1098,580,1692,517,528.0,493.0,657,96,266.0,196.0,1495,260,1337,186,650,68,1293,908,1131,668,339,661,491,69,1214,365,371,73,1440,926,144,648
141,142,492.0,575.0,1426,962,344,1060,487,499,586,236,1096,579,1693,518,528.0,494.0,658,96,265.0,197.0,1496,261,1337,186,650,70,1293,907,1133,668,339,660,491,69,1215,364,371,73,1439,925,143,650
142,143,494.0,574.0,1425,960,343,1059,487,498,586,237,1097,579,1693,518,527.0,493.0,658,96,264.0,196.0,1495,260,1336,186,650,71,1294,907,1132,668,338,660,491,70,1216,364,371,73,1440,926,143,649
143,144,492.0,575.0,1426,962,341,1061,487,498,587,236,1096,577,1692,518,528.0,492.0,658,97,265.0,195.0,1495,260,1335,185,650,71,1295,907,1133,668,338,661,491,69,1216,365,370,72,1440,926,141,650
144,145,493.0,575.0,1426,961,342,1061,487,497,586,236,1097,577,1692,519,527.0,493.0,657,97,264.0,194.0,1496,260,1335,187,649,71,1296,907,1133,669,337,660,490,70,1215,366,370,72,1440,926,140,649
145,146,492.0,576.0,1426,961,341,1061,487,498,585,236,1097,578,1692,518,528.0,492.0,658,97,265.0,193.0,1494,260,1335,186,648,72,1295,908,1132,669,337,660,491,69,1216,366,371,74,1440,925,140,651
146,147,494.0,575.0,1426,961,341,1061,487,495,585,235,1098,576,1691,519,528.0,493.0,658,97,264.0,194.0,1495,261,1334,187,648,71,1296,908,1131,669,336,661,490,69,1216,366,371,72,1440,926,140,649
147,148,492.0,576.0,1425,962,341,1060,487,497,585,236,1097,577,1692,518,528.0,492.0,657,96,265.0,193.0,1494,260,1333,187,646,71,1295,909,1131,669,338,660,489,68,1216,367,371,73,1440,925,140,650
148,149,493.0,576.0,1425,963,340,1060,486,496,584,236,1097,578,1693,519,527.0,491.0,658,97,265.0,193.0,1494,260,1334,186,647,71,1295,908,1130,669,337,661,490,68,1216,367,371,73,1439,926,141,649
149,150,492.0,576.0,1426,963,340,1060,485,497,584,237,1097,577,1693,519,527.0,492.0,657,97,265.0,193.0,1494,261,1334,185,647,71,1293,908,1130,669,338,661,489,69,1217,366,371,74,1439,927,141,649
150,151,492.0,576.0,1426,963,341,1060,485,497,583,237,1097,577,1692,519,526.0,491.0,657,97,264.0,192.0,1493,262,1336,186,647,72,1294,907,1131,668,337,662,488,69,1216,367,370,74,1439,926,142,649
151,152,492.0,576.0,1426,963,341,1060,483,498,585,237,1098,579,1693,519,527.0,491.0,656,96,265.0,192.0,1492,262,1336,187,646,71,1294,908,1130,668,338,661,489,69,1217,366,371,74,1439,926,141,649
152,153,491.0,576.0,1426,964,341,1061,483,500,585,236,1097,579,1692,518,527.0,492.0,657,97,266.0,193.0,1492,262,1336,187,646,71,1295,908,1130,668,337,662,488,68,1217,367,371,74,1439,925,142,649
153,154,491.0,575.0,1426,964,341,1061,482,499,586,236,1097,579,1694,517,526.0,492.0,656,98,266.0,192.0,1492,262,1336,186,646,71,1296,908,1131,669,338,663,489,68,1218,365,371,75,1440,926,141,650
154,155,490.0,574.0,1425,964,341,1060,483,499,586,235,1098,579,1692,517,527.0,492.0,654,96,265.0,194.0,1491,262,1335,187,646,71,1295,908,1130,669,338,662,488,69,1218,364,371,74,1440,926,140,650
155,156,490.0,574.0,1426,963,341,1061,483,498,586,235,1097,580,1693,516,526.0,492.0,655,97,266.0,195.0,1490,262,1335,186,645,71,1296,908,1131,669,338,662,488,69,1219,363,371,74,1440,926,142,651
156,157,490.0,575.0,1426,964,341,1061,484,498,587,237,1098,580,1693,516,527.0,490.0,655,97,266.0,193.0,1491,263,1336,188,644,71,1296,907,1132,670,338,663,487,68,1219,363,370,75,1439,926,142,651
157,158,490.0,574.0,1426,964,341,1060,484,499,587,236,1097,578,1693,516,527.0,491.0,655,96,266.0,194.0,1490,262,1338,187,645,70,1294,908,1133,669,337,662,488,70,1220,364,371,74,1439,927,142,651
158,159,490.0,574.0,1426,963,341,1062,485,497,588,236,1098,578,1694,515,526.0,491.0,654,97,267.0,193.0,1490,262,1336,187,645,71,1294,908,1133,669,338,664,488,70,1222,364,370,75,1439,926,142,653
159,160,491.0,574.0,1426,964,341,1061,484,497,589,236,1099,578,1693,515,526.0,491.0,655,96,267.0,193.0,1490,262,1335,187,645,71,1294,909,1133,668,338,664,487,71,1221,363,369,74,1439,927,142,653
160,161,490.0,573.0,1426,964,340,1061,484,497,590,236,1097,578,1693,515,526.0,491.0,655,96,266.0,194.0,1490,262,1335,187,645,70,1294,908,1133,669,337,663,487,70,1222,364,371,74,1439,926,143,653
161,162,489.0,574.0,1427,963,341,1062,483,496,590,237,1097,578,1694,515,526.0,490.0,655,96,266.0,195.0,1490,262,1335,188,645,70,1294,909,1133,667,337,663,487,70,1221,364,370,75,1439,926,142,652
162,163,490.0,574.0,1427,963,340,1062,484,497,590,237,1096,577,1693,513,526.0,491.0,654,96,266.0,194.0,1490,263,1337,188,645,70,1292,909,1133,666,337,663,486,69,1221,363,370,74,1438,927,143,652
163,164,490.0,574.0,1428,963,340,1062,484,496,589,237,1097,578,1693,514,526.0,491.0,654,96,268.0,194.0,1488,263,1336,187,646,70,1292,908,1133,665,338,664,486,69,1221,363,370,74,1438,927,142,651
164,165,490.0,573.0,1427,962,340,1062,483,495,591,237,1097,577,1692,514,525.0,491.0,654,97,267.0,194.0,1488,263,1337,186,645,70,1293,907,1132,665,338,663,486,70,1220,363,369,74,1439,926,143,651
165,166,490.0,573.0,1426,963,340,1063,484,494,589,237,1096,577,1693,513,524.0,491.0,654,96,266.0,193.0,1490,261,1338,186,645,70,1291,907,1132,664,338,663,485,69,1220,363,370,74,1438,927,142,650
166,167,490.0,574.0,1426,964,340,1062,483,492,590,237,1096,577,1693,512,524.0,491.0,654,97,267.0,194.0,1489,262,1337,186,646,70,1293,907,1131,666,339,663,487,70,1221,363,371,73,1438,927,143,650
167,168,489.0,572.0,1426,962,339,1061,483,493,589,236,1096,577,1692,512,524.0,491.0,654,96,267.0,194.0,1491,262,1337,187,645,69,1291,907,1131,666,338,662,486,71,1222,363,371,74,1439,927,143,651
168,169,489.0,573.0,1426,963,340,1060,483,492,587,235,1095,578,1692,511,524.0,491.0,653,97,268.0,194.0,1491,262,1336,185,645,69,1292,907,1130,666,338,662,486,70,1221,361,371,74,1439,927,144,650
169,170,489.0,573.0,1425,962,340,1060,484,492,588,235,1095,577,1692,513,525.0,492.0,653,97,268.0,194.0,1490,260,1336,186,645,68,1292,906,1131,667,338,663,485,70,1222,363,372,74,1439,927,145,649
170,171,489.0,574.0,1425,963,341,1060,484,492,588,236,1096,576,1692,512,523.0,492.0,654,97,268.0,194.0,1491,260,1335,185,645,67,1292,906,1132,666,339,663,486,70,1223,364,371,75,1439,927,145,649
171,172,491.0,575.0,1425,962,341,1060,486,495,588,234,1096,578,1693,512,523.0,492.0,654,97,269.0,194.0,1492,262,1335,185,645,68,1292,907,1132,667,339,662,487,69,1222,364,371,75,1440,927,145,652
172,173,491.0,575.0,1426,962,341,1060,485,494,588,234,1097,576,1691,511,524.0,492.0,654,97,269.0,195.0,1492,261,1335,185,645,68,1292,906,1132,666,339,662,486,71,1222,363,370,75,1439,926,145,650
173,174,491.0,575.0,1426,964,342,1060,485,494,588,234,1097,577,1691,510,524.0,491.0,654,96,268.0,194.0,1491,261,1335,184,644,68,1291,907,1131,666,339,660,486,70,1222,364,372,75,1440,928,145,651
174,175,491.0,575.0,1426,963,341,1061,486,493,589,234,1097,578,1691,511,525.0,493.0,654,98,269.0,194.0,1492,260,1336,184,644,67,1293,906,1132,668,340,661,486,70,1223,364,372,74,1439,927,145,652
175,176,492.0,575.0,1425,962,340,1059,487,495,589,235,1097,577,1690,512,524.0,493.0,654,97,268.0,194.0,1490,259,1336,185,645,68,1293,906,1133,668,339,660,486,69,1221,364,371,73,1439,928,147,652
176,177,490.0,576.0,1425,962,340,1060,486,494,591,234,1097,577,1690,511,524.0,492.0,654,96,270.0,194.0,1490,259,1336,186,645,67,1294,906,1134,668,340,660,486,69,1221,366,372,72,1440,927,147,652
177,178,491.0,576.0,1425,962,339,1060,486,493,589,234,1096,577,1691,510,524.0,494.0,654,97,270.0,193.0,1490,260,1335,186,645,68,1294,907,1135,668,340,660,486,69,1219,365,370,73,1440,927,147,650
178,179,491.0,577.0,1423,962,339,1060,488,492,589,234,1096,577,1691,512,524.0,494.0,654,96,271.0,194.0,1490,260,1336,187,645,68,1294,905,1134,668,339,660,487,70,1220,365,369,73,1439,926,147,651
179,180,492.0,577.0,1424,962,339,1060,487,493,590,233,1096,577,1690,510,525.0,494.0,655,96,271.0,194.0,1490,258,1334,186,645,69,1292,906,1134,668,339,660,487,69,1220,363,369,73,1440,926,149,652
180,181,491.0,577.0,1425,961,338,1060,486,492,590,232,1094,577,1690,511,524.0,494.0,654,96,269.0,193.0,1490,259,1334,186,645,67,1292,908,1134,668,339,659,486,69,1219,364,368,73,1439,926,148,651
181,182,492.0,577.0,1424,961,338,1061,486,493,589,232,1095,577,1690,510,525.0,493.0,655,96,271.0,194.0,1491,259,1333,186,645,69,1292,908,1133,667,340,659,486,70,1221,363,369,71,1440,927,149,653
182,183,493.0,577.0,1425,963,337,1061,484,495,590,232,1095,576,1690,509,525.0,493.0,655,98,271.0,194.0,1492,258,1335,186,645,71,1292,907,1135,668,340,659,486,71,1220,362,369,72,1440,927,149,653
183,184,492.0,577.0,1423,961,338,1060,485,495,590,232,1095,577,1691,509,525.0,494.0,656,99,271.0,195.0,1491,259,1336,187,646,70,1291,907,1136,669,341,660,485,70,1220,362,370,72,1439,926,149,652
184,185,492.0,575.0,1425,963,338,1060,483,494,590,231,1094,575,1691,509,524.0,494.0,654,98,270.0,195.0,1492,257,1336,186,645,71,1292,906,1136,668,341,660,486,70,1220,362,369,71,1439,927,148,653
185,186,492.0,576.0,1424,962,338,1060,483,494,590,231,1094,575,1693,509,523.0,494.0,655,99,270.0,197.0,1491,258,1334,186,645,70,1292,906,1136,670,341,660,486,70,1218,361,370,71,1439,927,146,653
186,187,492.0,576.0,1424,962,338,1061,483,495,592,232,1094,575,1692,509,523.0,494.0,654,99,270.0,196.0,1491,257,1334,188,644,70,1293,907,1137,668,342,660,486,70,1217,361,370,71,1439,927,146,653
187,188,493.0,576.0,1422,962,338,1060,483,495,591,231,1094,575,1693,509,522.0,493.0,654,99,269.0,196.0,1492,256,1334,187,644,71,1292,907,1136,669,342,661,486,70,1217,360,369,72,1440,926,145,652
188,189,492.0,576.0,1424,963,338,1060,483,495,592,231,1094,576,1692,508,523.0,492.0,655,100,269.0,196.0,1492,258,1335,186,644,71,1293,907,1137,670,342,660,487,69,1217,360,371,72,1439,925,145,652
189,190,493.0,576.0,1424,962,337,1060,483,496,591,231,1096,576,1693,508,523.0,492.0,654,99,269.0,197.0,1493,257,1335,186,644,71,1292,907,1137,668,342,661,486,70,1219,360,371,73,1440,926,145,652
190,191,493.0,574.0,1423,964,338,1058,483,495,590,232,1095,576,1691,508,522.0,492.0,654,99,269.0,196.0,1494,257,1335,186,643,71,1294,909,1137,668,341,660,486,69,1217,361,370,73,1440,926,145,653
191,192,493.0,576.0,1423,963,338,1059,484,496,591,231,1095,575,1691,508,522.0,490.0,654,99,269.0,196.0,1494,258,1334,185,642,72,1294,910,1138,668,341,660,487,67,1217,360,370,73,1440,926,144,652
192,193,493.0,575.0,1425,964,339,1060,484,496,591,231,1095,576,1691,508,522.0,491.0,654,99,269.0,196.0,1495,258,1334,185,640,72,1294,910,1137,668,341,662,487,67,1217,359,370,73,1440,926,145,652
193,194,493.0,575.0,1425,964,339,1060,485,497,591,232,1095,575,1691,510,522.0,492.0,654,100,269.0,196.0,1496,257,1334,185,641,72,1294,910,1136,668,341,662,487,68,1219,359,369,75,1441,926,145,653
194,195,493.0,574.0,1425,964,339,1058,485,498,591,231,1095,576,1691,509,522.0,491.0,654,98,269.0,197.0,1496,257,1334,185,639,72,1294,912,1135,667,340,662,486,67,1219,359,369,75,1440,926,144,653
195,196,493.0,574.0,1425,965,340,1060,484,498,592,230,1094,574,1691,509,521.0,491.0,653,98,268.0,197.0,1495,256,1334,185,640,72,1293,911,1135,666,340,662,486,68,1220,358,370,74,1440,926,144,653
196,197,493.0,575.0,1427,964,339,1059,484,499,592,231,1095,574,1690,509,521.0,491.0,653,98,270.0,197.0,1495,257,1335,185,641,71,1293,913,1136,666,342,663,486,68,1220,357,370,74,1441,926,144,654
197,198,493.0,575.0,1427,964,340,1058,485,499,592,230,1093,575,1691,510,522.0,491.0,654,98,270.0,197.0,1496,257,1335,185,640,72,1294,914,1136,667,341,662,486,69,1220,356,371,75,1441,925,145,654
198,199,493.0,575.0,1427,964,338,1055,484,500,593,230,1093,573,1689,509,520.0,489.0,653,97,269.0,196.0,1496,258,1335,184,640,72,1295,911,1134,667,342,662,486,68,1219,356,370,75,1440,926,144,654
199,200,493.0,573.0,1427,963,338,1057,484,499,593,230,1093,574,1690,510,521.0,489.0,655,97,270.0,197.0,1496,257,1334,183,641,71,1294,913,1136,666,342,662,486,68,1218,355,370,74,1441,926,146,653
200,201,493.0,573.0,1427,963,338,1057,484,500,594,230,1093,575,1690,510,519.0,490.0,654,97,269.0,197.0,1495,258,1336,184,641,72,1294,914,1136,666,342,663,485,68,1218,354,371,74,1440,925,145,653
201,202,492.0,574.0,1426,963,339,1056,483,501,594,231,1095,575,1689,510,519.0,490.0,654,98,269.0,197.0,1495,258,1336,183,643,72,1294,913,1136,665,342,662,485,67,1216,353,370,74,1440,926,144,653
202,203,492.0,573.0,1427,962,338,1056,483,501,594,230,1094,575,1688,509,519.0,490.0,654,97,269.0,197.0,1495,258,1337,183,641,72,1294,914,1135,664,342,663,486,67,1215,355,370,73,1439,926,145,653
203,204,492.0,572.0,1427,962,339,1057,484,501,594,230,1094,574,1688,509,520.0,490.0,654,96,269.0,196.0,1494,257,1336,184,642,70,1295,914,1136,665,342,662,486,68,1217,354,370,73,1439,926,145,653
204,205,492.0,572.0,1427,962,338,1057,484,500,594,230,1095,574,1689,510,520.0,491.0,655,96,269.0,196.0,1495,258,1338,184,641,70,1295,915,1137,665,342,663,486,69,1218,354,371,74,1441,925,143,652
205,206,493.0,572.0,1427,961,338,1057,483,501,595,230,1093,574,1689,509,519.0,490.0,655,96,269.0,194.0,1494,256,1337,184,643,71,1295,914,1135,665,342,664,488,69,1217,355,370,73,1439,925,145,653
206,207,493.0,572.0,1428,961,338,1056,481,502,594,230,1093,573,1689,508,520.0,491.0,654,96,270.0,195.0,1494,257,1337,184,643,70,1296,914,1136,664,342,664,487,69,1218,353,371,74,1440,926,144,653
207,208,494.0,572.0,1427,962,337,1058,482,503,594,230,1092,574,1690,508,520.0,491.0,654,97,269.0,195.0,1494,257,1336,184,643,70,1296,915,1137,665,342,663,488,70,1217,353,370,73,1440,925,144,654
208,209,493.0,572.0,1428,961,336,1057,482,504,593,231,1094,574,1690,507,520.0,491.0,654,96,271.0,195.0,1494,258,1336,184,643,71,1295,914,1137,666,342,664,488,70,1216,354,371,73,1439,925,145,654
209,210,494.0,573.0,1428,962,335,1059,483,503,593,230,1094,572,1690,507,521.0,490.0,655,96,269.0,196.0,1496,258,1336,184,643,70,1296,915,1137,665,341,663,488,69,1216,354,372,74,1440,926,143,654
210,211,494.0,572.0,1427,962,336,1059,484,502,594,229,1094,573,1690,507,521.0,490.0,653,96,269.0,195.0,1496,258,1335,185,643,71,1296,917,1138,666,341,663,487,67,1217,354,370,73,1440,924,145,654
211,212,495.0,572.0,1428,962,336,1058,486,504,595,229,1094,574,1691,507,521.0,490.0,653,96,269.0,196.0,1496,261,1335,185,643,71,1296,917,1137,665,342,663,488,69,1217,355,370,74,1440,926,146,655
212,213,495.0,572.0,1427,962,335,1059,485,504,594,227,1095,571,1690,508,521.0,491.0,654,95,269.0,197.0,1497,261,1335,185,643,71,1297,917,1136,667,341,662,488,68,1217,354,371,73,1439,925,146,655
213,214,495.0,572.0,1428,962,335,1057,485,505,593,228,1096,571,1690,507,520.0,490.0,652,95,270.0,196.0,1496,261,1335,186,643,71,1296,919,1137,667,341,663,488,68,1216,354,370,74,1440,926,147,656
214,215,496.0,572.0,1428,963,335,1059,486,506,593,229,1096,571,1690,508,520.0,490.0,653,96,270.0,197.0,1496,261,1335,186,643,70,1296,919,1137,668,342,663,488,69,1215,356,372,73,1440,926,146,656
215,216,495.0,572.0,1428,961,335,1060,485,506,592,229,1096,572,1689,506,521.0,491.0,653,95,269.0,198.0,1496,260,1334,185,642,70,1295,918,1137,667,342,663,488,68,1214,359,371,73,1439,926,147,655
216,217,497.0,571.0,1428,962,335,1059,485,506,592,229,1096,571,1689,506,520.0,491.0,653,95,271.0,198.0,1496,261,1334,185,643,71,1296,920,1137,667,342,663,488,68,1215,358,372,73,1440,925,147,657
217,218,496.0,572.0,1428,962,335,1059,486,506,592,228,1095,571,1689,507,521.0,490.0,653,95,269.0,198.0,1496,261,1334,185,643,71,1295,919,1136,668,342,663,487,68,1216,358,372,73,1439,926,147,657
218,219,497.0,572.0,1428,962,335,1059,487,507,592,228,1096,573,1688,506,521.0,490.0,653,94,271.0,196.0,1495,261,1334,185,642,71,1296,919,1136,669,343,664,487,69,1214,358,373,73,1440,926,146,656
219,220,495.0,571.0,1429,962,336,1059,486,507,591,228,1095,572,1688,506,520.0,491.0,653,94,271.0,196.0,1495,261,1333,185,643,71,1296,918,1135,669,342,663,488,69,1214,358,373,74,1439,926,147,657
220,221,497.0,572.0,1428,963,336,1058,487,506,592,228,1095,573,1686,505,521.0,490.0,653,95,269.0,196.0,1494,259,1335,185,641,71,1295,918,1135,668,343,663,486,69,1214,358,371,73,1440,925,146,656
221,222,496.0,572.0,1429,964,338,1058,487,506,592,228,1096,572,1687,506,521.0,490.0,653,94,271.0,194.0,1494,259,1334,184,642,72,1296,918,1136,669,342,662,486,69,1213,358,373,73,1440,926,147,658
222,223,496.0,573.0,1428,964,337,1059,487,507,592,227,1096,574,1688,505,520.0,490.0,653,94,271.0,195.0,1494,260,1334,184,640,71,1296,917,1135,667,342,663,486,69,1214,358,372,73,1439,926,146,658
223,224,496.0,572.0,1428,964,337,1057,486,507,591,227,1097,573,1687,506,520.0,492.0,652,94,270.0,196.0,1495,260,1333,184,640,72,1296,916,1135,666,342,663,486,68,1213,359,373,73,1440,925,147,658
224,225,496.0,573.0,1428,964,338,1058,486,506,592,225,1096,573,1687,507,519.0,492.0,652,95,270.0,197.0,1492,260,1333,185,640,73,1296,914,1135,666,343,663,485,69,1214,358,372,72,1440,926,145,658
225,226,496.0,574.0,1428,963,338,1059,486,507,592,227,1099,574,1687,506,520.0,492.0,652,94,271.0,196.0,1493,260,1333,186,640,72,1297,915,1137,666,343,663,487,68,1215,359,372,73,1440,925,145,659
226,227,497.0,574.0,1428,964,338,1059,485,507,593,226,1099,574,1687,505,519.0,492.0,652,95,272.0,196.0,1492,260,1333,185,640,72,1296,915,1138,666,343,663,487,69,1216,358,372,72,1440,926,145,658
227,228,496.0,575.0,1427,963,340,1059,485,506,592,228,1097,575,1686,504,521.0,492.0,652,95,270.0,196.0,1492,259,1333,186,640,72,1297,916,1138,666,343,663,486,68,1216,357,373,72,1439,926,145,658
228,229,497.0,574.0,1427,964,340,1058,485,506,592,227,1098,575,1688,505,520.0,492.0,652,95,270.0,195.0,1492,259,1333,184,640,71,1296,916,1138,667,344,664,486,69,1216,357,371,72,1439,926,145,660
229,230,497.0,576.0,1428,962,341,1058,484,508,592,228,1098,577,1688,506,519.0,492.0,651,96,269.0,195.0,1493,259,1333,184,640,73,1296,917,1137,668,343,663,487,69,1217,359,373,71,1439,926,146,659
230,231,497.0,576.0,1427,964,341,1058,484,508,592,228,1099,575,1687,506,520.0,493.0,651,96,269.0,194.0,1494,258,1334,183,640,74,1297,917,1137,669,344,664,487,68,1219,359,373,72,1439,925,145,660
231,232,498.0,576.0,1427,962,341,1058,485,509,592,229,1100,574,1689,505,521.0,494.0,651,95,269.0,193.0,1494,259,1335,183,641,72,1296,916,1137,669,343,664,487,68,1220,360,373,71,1439,925,146,660
232,233,498.0,576.0,1427,962,341,1057,485,509,594,229,1099,574,1687,506,521.0,494.0,651,95,269.0,191.0,1496,258,1334,183,640,72,1297,915,1138,669,343,664,487,68,1220,361,373,72,1438,926,146,660
